,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio
234,Pan paniscus,Carlito syrichta,0.199349,0.0,25,9,2359294,2359296,39.584494024464064,39.53765480833894
235,Pan paniscus,Chlorocebus sabaeus,0.121411,0.0,25,9,2359294,2359296,39.584494024464064,40.45298252515873
236,Homo sapiens subsp. Denisova,Pongo abelii,0.149146,0.0,25,9,2359296,2359296,38.559771286613994,40.533057862356024
237,Homo sapiens subsp. Denisova,Papio anubis,0.0888918,0.0,25,9,2359296,2359296,38.559771286613994,40.34269736216134
238,Homo sapiens subsp. Denisova,Mandrillus leucophaeus,0.0880084,0.0,25,9,2359296,2359293,38.559771286613994,35.73871811431402
239,Homo sapiens subsp. Denisova,Macaca nemestrina,0.0895603,0.0,25,9,2359296,2359296,38.559771286613994,38.95023271283116
240,Homo sapiens subsp. Denisova,Nasalis larvatus,0.0892589,0.0,25,9,2359296,2359286,38.559771286613994,31.457062330820754
241,Homo sapiens subsp. Denisova,Colobus angolensis,0.0913095,0.0,25,9,2359296,2359293,38.559771286613994,36.348927770522955
242,Homo sapiens subsp. Denisova,Carlito syrichta,0.191874,0.0,25,9,2359296,2359296,38.559771286613994,39.53765480833894
243,Homo sapiens subsp. Denisova,Chlorocebus sabaeus,0.10419,0.0,25,9,2359296,2359296,38.559771286613994,40.45298252515873
244,Pongo abelii,Papio anubis,0.161216,0.0,25,9,2359296,2359296,40.533057862356024,40.34269736216134
245,Pongo abelii,Mandrillus leucophaeus,0.162118,0.0,25,9,2359296,2359293,40.533057862356024,35.73871811431402
246,Pongo abelii,Macaca nemestrina,0.161795,0.0,25,9,2359296,2359296,40.533057862356024,38.95023271283116
247,Pongo abelii,Nasalis larvatus,0.16152,0.0,25,9,2359296,2359286,40.533057862356024,31.457062330820754
248,Pongo abelii,Colobus angolensis,0.163352,0.0,25,9,2359296,2359293,40.533057862356024,36.348927770522955
249,Pongo abelii,Carlito syrichta,0.23168,0.0,25,9,2359296,2359296,40.533057862356024,39.53765480833894
250,Pongo abelii,Chlorocebus sabaeus,0.169288,0.0,25,9,2359296,2359296,40.533057862356024,40.45298252515873
251,Papio anubis,Mandrillus leucophaeus,0.044517,0.0,25,9,2359296,2359293,40.34269736216134,35.73871811431402
252,Papio anubis,Macaca nemestrina,0.0408413,0.0,25,9,2359296,2359296,40.34269736216134,38.95023271283116
253,Papio anubis,Nasalis larvatus,0.0556598,0.0,25,9,2359296,2359286,40.34269736216134,31.457062330820754
254,Papio anubis,Colobus angolensis,0.0506679,0.0,25,9,2359296,2359293,40.34269736216134,36.348927770522955
255,Papio anubis,Carlito syrichta,0.18146,0.0,25,9,2359296,2359296,40.34269736216134,39.53765480833894
256,Papio anubis,Chlorocebus sabaeus,0.0621409,0.0,25,9,2359296,2359296,40.34269736216134,40.45298252515873
257,Mandrillus leucophaeus,Macaca nemestrina,0.0403866,0.0,25,9,2359293,2359296,35.73871811431402,38.95023271283116
258,Mandrillus leucophaeus,Nasalis larvatus,0.0464489,0.0,25,9,2359293,2359286,35.73871811431402,31.457062330820754
259,Mandrillus leucophaeus,Colobus angolensis,0.0419213,0.0,25,9,2359293,2359293,35.73871811431402,36.348927770522955
260,Mandrillus leucophaeus,Carlito syrichta,0.174406,0.0,25,9,2359293,2359296,35.73871811431402,39.53765480833894
261,Mandrillus leucophaeus,Chlorocebus sabaeus,0.0701623,0.0,25,9,2359293,2359296,35.73871811431402,40.45298252515873
262,Macaca nemestrina,Nasalis larvatus,0.0505639,0.0,25,9,2359296,2359286,38.95023271283116,31.457062330820754
263,Macaca nemestrina,Colobus angolensis,0.04749,0.0,25,9,2359296,2359293,38.95023271283116,36.348927770522955
264,Macaca nemestrina,Carlito syrichta,0.175311,0.0,25,9,2359296,2359296,38.95023271283116,39.53765480833894
265,Macaca nemestrina,Chlorocebus sabaeus,0.0679879,0.0,25,9,2359296,2359296,38.95023271283116,40.45298252515873
266,Nasalis larvatus,Colobus angolensis,0.0490092,0.0,25,9,2359286,2359293,31.457062330820754,36.348927770522955
267,Nasalis larvatus,Carlito syrichta,0.168394,0.0,25,9,2359286,2359296,31.457062330820754,39.53765480833894
268,Nasalis larvatus,Chlorocebus sabaeus,0.0777397,0.0,25,9,2359286,2359296,31.457062330820754,40.45298252515873
269,Colobus angolensis,Carlito syrichta,0.176928,0.0,25,9,2359293,2359296,36.348927770522955,39.53765480833894
270,Colobus angolensis,Chlorocebus sabaeus,0.0754799,0.0,25,9,2359293,2359296,36.348927770522955,40.45298252515873
271,Carlito syrichta,Chlorocebus sabaeus,0.188162,0.0,25,9,2359296,2359296,39.53765480833894,40.45298252515873
272,Galeopterus variegatus,Otolemur garnettii,0.211412,0.0,25,12,155409569,149954265,34.76677460178301,38.013368451217595
273,Galeopterus variegatus,Daubentonia madagascariensis,0.191768,0.0,25,12,155409569,149080298,34.76677460178301,39.39099517069151
274,Galeopterus variegatus,Eulemur macaco,0.189515,0.0,25,12,155409569,151590713,34.76677460178301,39.84544899667991
275,Galeopterus variegatus,Aotus nancymaae,0.211749,0.0,25,12,155409569,154943781,34.76677460178301,38.13125614956874
276,Galeopterus variegatus,Callithrix jacchus,0.224788,0.0,25,12,155409569,154594449,34.76677460178301,40.22019165548447
277,Galeopterus variegatus,Nomascus leucogenys,0.217884,0.0,25,12,155409569,153817417,34.76677460178301,40.30296197476748
278,Galeopterus variegatus,Pan paniscus,0.224303,0.0,25,12,155409569,154250844,34.76677460178301,39.584494024464064
279,Galeopterus variegatus,Homo sapiens subsp. Denisova,0.22493,0.0,25,12,155409569,157466970,34.76677460178301,38.559771286613994
280,Galeopterus variegatus,Pongo abelii,0.243446,0.0,25,12,155409569,155905487,34.76677460178301,40.533057862356024
281,Galeopterus variegatus,Papio anubis,0.214243,0.0,25,12,155409569,156422272,34.76677460178301,40.34269736216134
282,Galeopterus variegatus,Mandrillus leucophaeus,0.210452,0.0,25,12,155409569,154623440,34.76677460178301,35.73871811431402
283,Galeopterus variegatus,Macaca nemestrina,0.211553,0.0,25,12,155409569,159115950,34.76677460178301,38.95023271283116
284,Galeopterus variegatus,Nasalis larvatus,0.203981,0.0,25,12,155409569,147673568,34.76677460178301,31.457062330820754
285,Galeopterus variegatus,Colobus angolensis,0.211414,0.0,25,12,155409569,152860669,34.76677460178301,36.348927770522955
286,Galeopterus variegatus,Carlito syrichta,0.240059,0.0,25,12,155409569,162385138,34.76677460178301,39.53765480833894
287,Galeopterus variegatus,Chlorocebus sabaeus,0.218073,0.0,25,12,155409569,158268504,34.76677460178301,40.45298252515873
288,Otolemur garnettii,Daubentonia madagascariensis,0.18432,0.0,25,12,149954265,149080298,38.013368451217595,39.39099517069151
289,Otolemur garnettii,Eulemur macaco,0.177693,0.0,25,12,149954265,151590713,38.013368451217595,39.84544899667991
290,Otolemur garnettii,Aotus nancymaae,0.198956,0.0,25,12,149954265,154943781,38.013368451217595,38.13125614956874
291,Otolemur garnettii,Callithrix jacchus,0.211717,0.0,25,12,149954265,154594449,38.013368451217595,40.22019165548447
292,Otolemur garnettii,Nomascus leucogenys,0.206784,0.0,25,12,149954265,153817417,38.013368451217595,40.30296197476748
293,Otolemur garnettii,Pan paniscus,0.213586,0.0,25,12,149954265,154250844,38.013368451217595,39.584494024464064
294,Otolemur garnettii,Homo sapiens subsp. Denisova,0.213849,0.0,25,12,149954265,157466970,38.013368451217595,38.559771286613994
295,Otolemur garnettii,Pongo abelii,0.233085,0.0,25,12,149954265,155905487,38.013368451217595,40.533057862356024
296,Otolemur garnettii,Papio anubis,0.202069,0.0,25,12,149954265,156422272,38.013368451217595,40.34269736216134
297,Otolemur garnettii,Mandrillus leucophaeus,0.19855,0.0,25,12,149954265,154623440,38.013368451217595,35.73871811431402
298,Otolemur garnettii,Macaca nemestrina,0.199022,0.0,25,12,149954265,159115950,38.013368451217595,38.95023271283116
299,Otolemur garnettii,Nasalis larvatus,0.193675,0.0,25,12,149954265,147673568,38.013368451217595,31.457062330820754
300,Otolemur garnettii,Colobus angolensis,0.199354,0.0,25,12,149954265,152860669,38.013368451217595,36.348927770522955
301,Otolemur garnettii,Carlito syrichta,0.228269,0.0,25,12,149954265,162385138,38.013368451217595,39.53765480833894
302,Otolemur garnettii,Chlorocebus sabaeus,0.205591,0.0,25,12,149954265,158268504,38.013368451217595,40.45298252515873
303,Daubentonia madagascariensis,Eulemur macaco,0.141308,0.0,25,12,149080298,151590713,39.39099517069151,39.84544899667991
304,Daubentonia madagascariensis,Aotus nancymaae,0.184838,0.0,25,12,149080298,154943781,39.39099517069151,38.13125614956874
305,Daubentonia madagascariensis,Callithrix jacchus,0.199869,0.0,25,12,149080298,154594449,39.39099517069151,40.22019165548447
306,Daubentonia madagascariensis,Nomascus leucogenys,0.190973,0.0,25,12,149080298,153817417,39.39099517069151,40.30296197476748
307,Daubentonia madagascariensis,Pan paniscus,0.197529,0.0,25,12,149080298,154250844,39.39099517069151,39.584494024464064
308,Daubentonia madagascariensis,Homo sapiens subsp. Denisova,0.197861,0.0,25,12,149080298,157466970,39.39099517069151,38.559771286613994
309,Daubentonia madagascariensis,Pongo abelii,0.219227,0.0,25,12,149080298,155905487,39.39099517069151,40.533057862356024
310,Daubentonia madagascariensis,Papio anubis,0.186747,0.0,25,12,149080298,156422272,39.39099517069151,40.34269736216134
311,Daubentonia madagascariensis,Mandrillus leucophaeus,0.183082,0.0,25,12,149080298,154623440,39.39099517069151,35.73871811431402
312,Daubentonia madagascariensis,Macaca nemestrina,0.183694,0.0,25,12,149080298,159115950,39.39099517069151,38.95023271283116
313,Daubentonia madagascariensis,Nasalis larvatus,0.177615,0.0,25,12,149080298,147673568,39.39099517069151,31.457062330820754
314,Daubentonia madagascariensis,Colobus angolensis,0.18446,0.0,25,12,149080298,152860669,39.39099517069151,36.348927770522955
315,Daubentonia madagascariensis,Carlito syrichta,0.217339,0.0,25,12,149080298,162385138,39.39099517069151,39.53765480833894
316,Daubentonia madagascariensis,Chlorocebus sabaeus,0.190916,0.0,25,12,149080298,158268504,39.39099517069151,40.45298252515873
317,Eulemur macaco,Aotus nancymaae,0.179023,0.0,25,12,151590713,154943781,39.84544899667991,38.13125614956874
318,Eulemur macaco,Callithrix jacchus,0.19462,0.0,25,12,151590713,154594449,39.84544899667991,40.22019165548447
319,Eulemur macaco,Nomascus leucogenys,0.186372,0.0,25,12,151590713,153817417,39.84544899667991,40.30296197476748
320,Eulemur macaco,Pan paniscus,0.193621,0.0,25,12,151590713,154250844,39.84544899667991,39.584494024464064
321,Eulemur macaco,Homo sapiens subsp. Denisova,0.193992,0.0,25,12,151590713,157466970,39.84544899667991,38.559771286613994
322,Eulemur macaco,Pongo abelii,0.216091,0.0,25,12,151590713,155905487,39.84544899667991,40.533057862356024
323,Eulemur macaco,Papio anubis,0.181742,0.0,25,12,151590713,156422272,39.84544899667991,40.34269736216134
324,Eulemur macaco,Mandrillus leucophaeus,0.177794,0.0,25,12,151590713,154623440,39.84544899667991,35.73871811431402
325,Eulemur macaco,Macaca nemestrina,0.178498,0.0,25,12,151590713,159115950,39.84544899667991,38.95023271283116
326,Eulemur macaco,Nasalis larvatus,0.172249,0.0,25,12,151590713,147673568,39.84544899667991,31.457062330820754
327,Eulemur macaco,Colobus angolensis,0.179106,0.0,25,12,151590713,152860669,39.84544899667991,36.348927770522955
328,Eulemur macaco,Carlito syrichta,0.212869,0.0,25,12,151590713,162385138,39.84544899667991,39.53765480833894
329,Eulemur macaco,Chlorocebus sabaeus,0.186049,0.0,25,12,151590713,158268504,39.84544899667991,40.45298252515873
330,Aotus nancymaae,Callithrix jacchus,0.143393,0.0,25,12,154943781,154594449,38.13125614956874,40.22019165548447
331,Aotus nancymaae,Nomascus leucogenys,0.15478,0.0,25,12,154943781,153817417,38.13125614956874,40.30296197476748
332,Aotus nancymaae,Pan paniscus,0.16346,0.0,25,12,154943781,154250844,38.13125614956874,39.584494024464064
333,Aotus nancymaae,Homo sapiens subsp. Denisova,0.163829,0.0,25,12,154943781,157466970,38.13125614956874,38.559771286613994
334,Aotus nancymaae,Pongo abelii,0.188923,0.0,25,12,154943781,155905487,38.13125614956874,40.533057862356024
335,Aotus nancymaae,Papio anubis,0.149453,0.0,25,12,154943781,156422272,38.13125614956874,40.34269736216134
336,Aotus nancymaae,Mandrillus leucophaeus,0.146489,0.0,25,12,154943781,154623440,38.13125614956874,35.73871811431402
337,Aotus nancymaae,Macaca nemestrina,0.147311,0.0,25,12,154943781,159115950,38.13125614956874,38.95023271283116
338,Aotus nancymaae,Nasalis larvatus,0.144678,0.0,25,12,154943781,147673568,38.13125614956874,31.457062330820754
339,Aotus nancymaae,Colobus angolensis,0.147741,0.0,25,12,154943781,152860669,38.13125614956874,36.348927770522955
340,Aotus nancymaae,Carlito syrichta,0.221567,0.0,25,12,154943781,162385138,38.13125614956874,39.53765480833894
341,Aotus nancymaae,Chlorocebus sabaeus,0.155593,0.0,25,12,154943781,158268504,38.13125614956874,40.45298252515873
342,Callithrix jacchus,Nomascus leucogenys,0.171593,0.0,25,12,154594449,153817417,40.22019165548447,40.30296197476748
343,Callithrix jacchus,Pan paniscus,0.178829,0.0,25,12,154594449,154250844,40.22019165548447,39.584494024464064
344,Callithrix jacchus,Homo sapiens subsp. Denisova,0.179313,0.0,25,12,154594449,157466970,40.22019165548447,38.559771286613994
345,Callithrix jacchus,Pongo abelii,0.202202,0.0,25,12,154594449,155905487,40.22019165548447,40.533057862356024
346,Callithrix jacchus,Papio anubis,0.166824,0.0,25,12,154594449,156422272,40.22019165548447,40.34269736216134
347,Callithrix jacchus,Mandrillus leucophaeus,0.164395,0.0,25,12,154594449,154623440,40.22019165548447,35.73871811431402
348,Callithrix jacchus,Macaca nemestrina,0.166311,0.0,25,12,154594449,159115950,40.22019165548447,38.95023271283116
349,Callithrix jacchus,Nasalis larvatus,0.162378,0.0,25,12,154594449,147673568,40.22019165548447,31.457062330820754
350,Callithrix jacchus,Colobus angolensis,0.165512,0.0,25,12,154594449,152860669,40.22019165548447,36.348927770522955
351,Callithrix jacchus,Carlito syrichta,0.233522,0.0,25,12,154594449,162385138,40.22019165548447,39.53765480833894
352,Callithrix jacchus,Chlorocebus sabaeus,0.172521,0.0,25,12,154594449,158268504,40.22019165548447,40.45298252515873
353,Nomascus leucogenys,Pan paniscus,0.137845,0.0,25,12,153817417,154250844,40.30296197476748,39.584494024464064
354,Nomascus leucogenys,Homo sapiens subsp. Denisova,0.137564,0.0,25,12,153817417,157466970,40.30296197476748,38.559771286613994
355,Nomascus leucogenys,Pongo abelii,0.164688,0.0,25,12,153817417,155905487,40.30296197476748,40.533057862356024
356,Nomascus leucogenys,Papio anubis,0.136519,0.0,25,12,153817417,156422272,40.30296197476748,40.34269736216134
357,Nomascus leucogenys,Mandrillus leucophaeus,0.136172,0.0,25,12,153817417,154623440,40.30296197476748,35.73871811431402
358,Nomascus leucogenys,Macaca nemestrina,0.138053,0.0,25,12,153817417,159115950,40.30296197476748,38.95023271283116
359,Nomascus leucogenys,Nasalis larvatus,0.136761,0.0,25,12,153817417,147673568,40.30296197476748,31.457062330820754
360,Nomascus leucogenys,Colobus angolensis,0.137747,0.0,25,12,153817417,152860669,40.30296197476748,36.348927770522955
361,Nomascus leucogenys,Carlito syrichta,0.227603,0.0,25,12,153817417,162385138,40.30296197476748,39.53765480833894
362,Nomascus leucogenys,Chlorocebus sabaeus,0.143842,0.0,25,12,153817417,158268504,40.30296197476748,40.45298252515873
363,Pan paniscus,Homo sapiens subsp. Denisova,0.114658,0.0,25,12,154250844,157466970,39.584494024464064,38.559771286613994
364,Pan paniscus,Pongo abelii,0.166051,0.0,25,12,154250844,155905487,39.584494024464064,40.533057862356024
365,Pan paniscus,Papio anubis,0.146044,0.0,25,12,154250844,156422272,39.584494024464064,40.34269736216134
366,Pan paniscus,Mandrillus leucophaeus,0.14527,0.0,25,12,154250844,154623440,39.584494024464064,35.73871811431402
367,Pan paniscus,Macaca nemestrina,0.148086,0.0,25,12,154250844,159115950,39.584494024464064,38.95023271283116
368,Pan paniscus,Nasalis larvatus,0.14352,0.0,25,12,154250844,147673568,39.584494024464064,31.457062330820754
369,Pan paniscus,Colobus angolensis,0.146812,0.0,25,12,154250844,152860669,39.584494024464064,36.348927770522955
370,Pan paniscus,Carlito syrichta,0.234023,0.0,25,12,154250844,162385138,39.584494024464064,39.53765480833894
371,Pan paniscus,Chlorocebus sabaeus,0.153861,0.0,25,12,154250844,158268504,39.584494024464064,40.45298252515873
372,Homo sapiens subsp. Denisova,Pongo abelii,0.162955,0.0,25,12,157466970,155905487,38.559771286613994,40.533057862356024
373,Homo sapiens subsp. Denisova,Papio anubis,0.145578,0.0,25,12,157466970,156422272,38.559771286613994,40.34269736216134
374,Homo sapiens subsp. Denisova,Mandrillus leucophaeus,0.144939,0.0,25,12,157466970,154623440,38.559771286613994,35.73871811431402
375,Homo sapiens subsp. Denisova,Macaca nemestrina,0.148295,0.0,25,12,157466970,159115950,38.559771286613994,38.95023271283116
376,Homo sapiens subsp. Denisova,Nasalis larvatus,0.14216,0.0,25,12,157466970,147673568,38.559771286613994,31.457062330820754
377,Homo sapiens subsp. Denisova,Colobus angolensis,0.146198,0.0,25,12,157466970,152860669,38.559771286613994,36.348927770522955
378,Homo sapiens subsp. Denisova,Carlito syrichta,0.235354,0.0,25,12,157466970,162385138,38.559771286613994,39.53765480833894
379,Homo sapiens subsp. Denisova,Chlorocebus sabaeus,0.154214,0.0,25,12,157466970,158268504,38.559771286613994,40.45298252515873
380,Pongo abelii,Papio anubis,0.174466,0.0,25,12,155905487,156422272,40.533057862356024,40.34269736216134
381,Pongo abelii,Mandrillus leucophaeus,0.17257,0.0,25,12,155905487,154623440,40.533057862356024,35.73871811431402
382,Pongo abelii,Macaca nemestrina,0.176765,0.0,25,12,155905487,159115950,40.533057862356024,38.95023271283116
383,Pongo abelii,Nasalis larvatus,0.169947,0.0,25,12,155905487,147673568,40.533057862356024,31.457062330820754
384,Pongo abelii,Colobus angolensis,0.173486,0.0,25,12,155905487,152860669,40.533057862356024,36.348927770522955
385,Pongo abelii,Carlito syrichta,0.252292,0.0,25,12,155905487,162385138,40.533057862356024,39.53765480833894
386,Pongo abelii,Chlorocebus sabaeus,0.1806,0.0,25,12,155905487,158268504,40.533057862356024,40.45298252515873
387,Papio anubis,Mandrillus leucophaeus,0.103587,0.0,25,12,156422272,154623440,40.34269736216134,35.73871811431402
388,Papio anubis,Macaca nemestrina,0.107773,0.0,25,12,156422272,159115950,40.34269736216134,38.95023271283116
389,Papio anubis,Nasalis larvatus,0.118251,0.0,25,12,156422272,147673568,40.34269736216134,31.457062330820754
390,Papio anubis,Colobus angolensis,0.117172,0.0,25,12,156422272,152860669,40.34269736216134,36.348927770522955
391,Papio anubis,Carlito syrichta,0.22426,0.0,25,12,156422272,162385138,40.34269736216134,39.53765480833894
392,Papio anubis,Chlorocebus sabaeus,0.118907,0.0,25,12,156422272,158268504,40.34269736216134,40.45298252515873
393,Mandrillus leucophaeus,Macaca nemestrina,0.107868,0.0,25,12,154623440,159115950,35.73871811431402,38.95023271283116
394,Mandrillus leucophaeus,Nasalis larvatus,0.117129,0.0,25,12,154623440,147673568,35.73871811431402,31.457062330820754
395,Mandrillus leucophaeus,Colobus angolensis,0.114616,0.0,25,12,154623440,152860669,35.73871811431402,36.348927770522955
396,Mandrillus leucophaeus,Carlito syrichta,0.22091,0.0,25,12,154623440,162385138,35.73871811431402,39.53765480833894
397,Mandrillus leucophaeus,Chlorocebus sabaeus,0.119891,0.0,25,12,154623440,158268504,35.73871811431402,40.45298252515873
